SNR_Target_dB, MSE_LS                , MSE_LMMSE             , Gain_dB
-5.0         , 0.11944877429632017   , 0.1180725897973031    , 0.05032608534286601
-5.0         , 0.032882663270819235  , 0.03206507643071955   , 0.10934705730884765
-5.0         , 0.09074639604969865   , 0.0897463519968376    , 0.0481258181146127
-5.0         , 0.2566748233234694    , 0.2562218136747639    , 0.007671707227117848
-5.0         , 0.3991626092091984    , 0.3960137373676844    , 0.03439601339292842
-5.0         , 0.36303578059968467   , 0.361308253229641     , 0.020715488541312485
-5.0         , 0.16074724350711922   , 0.1589556716429767    , 0.048675059404508905
-5.0         , 0.33602178313032294   , 0.3347165512925377    , 0.01690243933234158
-5.0         , 0.01596106245629422   , 0.01585027363452586   , 0.03025032859030181
-5.0         , 0.011653753981510006  , 0.01129783205238735   , 0.1347073115024086

-5.0         , 0.04775438234885147   , 0.04716240728103474   , 0.054172679007752765
-5.0         , 0.043178192795128134  , 0.04267026454686378   , 0.051391257638857796
-5.0         , 0.15754676225450728   , 0.15703245375710423   , 0.014200654719656194
-5.0         , 0.14840178464256185   , 0.14732354521927843   , 0.03166962444525713
-5.0         , 0.07472224327741249   , 0.07304679137442009   , 0.09848757575364239
-5.0         , 0.1387893556841042    , 0.1384600637331611    , 0.010316324180311342
-5.0         , 0.015419242470481246  , 0.014595116984609705  , 0.23855457504777852
-5.0         , 0.05583207266966516   , 0.05575295939892113   , 0.0061582565420376404
-5.0         , 0.174124065936775     , 0.17445022200972382   , -0.008127267498318824
-5.0         , 0.06759390200309419   , 0.06674917736775947   , 0.05461600024057499
-5.0         , 0.21973193390246593   , 0.21682399110144068   , 0.057858437775765915
-5.0         , 0.10846746092156363   , 0.1083792000254248    , 0.003535329721956749
-5.0         , 0.012543566674110614  , 0.01248870426552464   , 0.019036610397617185
-5.0         , 0.07911574184885167   , 0.07866174073260097   , 0.024993518786561697
-5.0         , 0.050982888009305206  , 0.05070851521439654   , 0.02343538906601489
-5.0         , 0.026257286922125412  , 0.025956361150446052  , 0.05006041675744883
-5.0         , 0.04441423556668866   , 0.044224892643740514  , 0.018554043424416484
-5.0         , 0.10282857970276092   , 0.10222909420722752   , 0.025393244686987365
-5.0         , 0.1519376401728093    , 0.14995044283011164   , 0.05717624208138028
-5.0         , 0.15335973841420558   , 0.1516959602050145    , 0.047373437922747584
-5.0         , 0.06231398638542232   , 0.06153247023295369   , 0.05481184800371793
-5.0         , 0.03723156757556892   , 0.036848095818236636  , 0.04496271934766759
-5.0         , 0.025299736593835942  , 0.0248335626223897    , 0.08076971675829976

-5.0         , 0.005150205157100749  , 0.00489467150243916   , 0.22100979214017064
-5.0         , 0.04820907964461448   , 0.047150377957215196  , 0.0964366209372397
-5.0         , 0.027989284255730825  , 0.027565365096536298  , 0.06628043816251306
-5.0         , 0.09495827840267416   , 0.09403167331602263   , 0.04258667690818208
-5.0         , 0.13265985495782093   , 0.13152952796804102   , 0.03716256606027633
-5.0         , 0.020842774882860373  , 0.02120927250394612   , -0.07570234246232665
-5.0         , 0.01583585864785809   , 0.015740974922498745  , 0.026099895214329205
-5.0         , 0.03096569888102703   , 0.030802872511418947  , 0.022896679016938926
-5.0         , 0.1752885937699948    , 0.1746765825831951    , 0.01518970287340106
-5.0         , 0.03160089966891084   , 0.030257229624182775  , 0.18870285876643106
-5.0         , 0.034341399101536656  , 0.03336110078813848   , 0.12577612507780586
-5.0         , 0.024980638169180853  , 0.024907314943889466  , 0.012766166211248656
-5.0         , 0.03763221219545671   , 0.03696659834732264   , 0.07750260113773513
-5.0         , 0.043879216426049715  , 0.04301553808974554   , 0.08633503604879848
-5.0         , 0.004712457063407996  , 0.004678779332790466  , 0.031148433817526404
-5.0         , 0.08018158431797522   , 0.07909824421773007   , 0.05907789919957984
-5.0         , 0.015053250304720838  , 0.015130185965168757  , -0.022139828518746917
-5.0         , 0.2808818692425982    , 0.27924488815822723   , 0.025384749669250594

-5.0         , 0.40200213416943303   , 0.39772919347079644   , 0.046408891627691934
-5.0         , 0.03478140794711313   , 0.03452157383639273   , 0.032565712569144194
-5.0         , 0.5357337176073482    , 0.5326159525914881    , 0.025348105098885913
-5.0         , 0.15445569812741433   , 0.1525225931800908    , 0.0546975426481328
-5.0         , 0.09952572408928473   , 0.09872084880625369   , 0.03526465144456447
-5.0         , 0.038421474777409134  , 0.03833655183682395   , 0.009609830048633217
-5.0         , 0.020387977919301917  , 0.020285355729528536  , 0.02191526551406314
-5.0         , 0.14292368429359084   , 0.14129801645189363   , 0.04968137693414438
-5.0         , 0.09255895105683265   , 0.0921085504769409    , 0.02118476426369393
-5.0         , 0.02529665986086865   , 0.024828677166190725  , 0.08109599636914101
-5.0         , 0.024178026185819906  , 0.02408123428039544   , 0.01742100744147273
-5.0         , 0.07250388636138126   , 0.07189081216263997   , 0.0368789635872683
-5.0         , 0.00938034841807471   , 0.00921770311481092   , 0.07596253663439566
-5.0         , 0.18716318948163593   , 0.18686046505847517   , 0.007030120882916825
-5.0         , 0.020668294459463672  , 0.0203255907485932    , 0.0726146337036136
-5.0         , 0.32519250261564503   , 0.3193730550773601    , 0.07842251569036972
-5.0         , 0.07799030628451299   , 0.07813251689988986   , -0.007911886468361964

-5.0         , 0.08302758666571768   , 0.08225436471651916   , 0.04063462136232709
-5.0         , 0.0536526925100109    , 0.05225034982931615   , 0.11502319005473643
-5.0         , 0.03701115422919473   , 0.03585417669700753   , 0.13792874758755985
-5.0         , 0.04322081398531103   , 0.04215509487440608   , 0.10842870706484761
-5.0         , 0.033667936229340285  , 0.033296483788241855  , 0.04818122818482032
-5.0         , 0.013328594563005211  , 0.013060735651780668  , 0.08816718078529273
-5.0         , 0.03192237712130921   , 0.030943385544647446  , 0.13527395386993865
-5.0         , 0.011576476042784964  , 0.011222361311619439  , 0.1349213034469191
-5.0         , 0.09667486690861088   , 0.09579573875110496   , 0.03967391920192597
-5.0         , 0.1526629034969839    , 0.15052366895216843   , 0.06128722449158622
-5.0         , 0.03346872270075361   , 0.03297560028410055   , 0.06446428135510722
-5.0         , 0.0538983024086425    , 0.053430459485851046  , 0.03786177778503678
-5.0         , 0.028014376853449357  , 0.02786273851588848   , 0.023571673118906056
-5.0         , 0.1647151750549019    , 0.1634165763811098    , 0.0343750447896437
-5.0         , 0.10383716654761828   , 0.10351850653768131   , 0.013348310254211711
-5.0         , 0.10639815345453485   , 0.10702323673962288   , -0.02543990529246489
-5.0         , 0.06180440981965535   , 0.06174813376513175   , 0.003956273326948584
-5.0         , 0.019179005614620128  , 0.018858577032189707  , 0.07317166204137251
-5.0         , 0.01715499836155418   , 0.016975556272871183  , 0.04566666309643739
-5.0         , 0.0647932956035896    , 0.06283602536003803   , 0.13321363871771097


-5.0         , 0.1860272955290414    , 0.18478294725362288   , 0.02914782580368824



-5.0         , 0.04902293054075552   , 0.048401049096407446  , 0.05544494260722159
-5.0         , 0.009756553759525062  , 0.009496984326359375  , 0.11710720642825703
-5.0         , 0.12612182231873972   , 0.12442289466868738   , 0.058899363081563114
-5.0         , 0.6704522471346755    , 0.6658446063882056    , 0.02994964593274726
-5.0         , 0.1626196130649708    , 0.16203632930201736   , 0.015605270634768584
-5.0         , 0.17123912789091314   , 0.16974522020585325   , 0.03805453352243791
-5.0         , 0.07934393204434474   , 0.07896244739924259   , 0.020931183895554845
-5.0         , 0.017015380783953767  , 0.01665118186493329   , 0.09396608312882232
-5.0         , 0.11472248008444945   , 0.11444197382753706   , 0.010631874034375004
-5.0         , 0.02784710159050967   , 0.02766651158436294   , 0.028255959333921502
-5.0         , 0.011971634044832825  , 0.0122123532025555    , -0.0864592373185408
-5.0         , 0.034247409321651656  , 0.0337310095651007    , 0.06598384679648928
-5.0         , 0.31451349515563615   , 0.3104517550315971    , 0.05645165580783881
-5.0         , 0.11652560041509545   , 0.1175169032278322    , -0.036789891518981835
-5.0         , 0.58545909957256      , 0.5780750741299832    , 0.05512316919557111
-5.0         , 0.0017408642694431234 , 0.001802277141633479  , -0.1505666290901123
-5.0         , 0.43401426683092664   , 0.43339698380409436   , 0.006181212369207883
-5.0         , 0.04676190229904298   , 0.04638558579025779   , 0.035091246309910944
-5.0         , 0.030502273155145365  , 0.030358084183378115  , 0.020578450305450014
-5.0         , 0.003381731946606991  , 0.003129396417877229  , 0.3367859911660425
-5.0         , 0.0285044732133788    , 0.028004997025445306  , 0.07677488411179292
-5.0         , 0.008643070410296208  , 0.00832353901688321   , 0.163600313251747
-5.0         , 0.04511544057830363   , 0.04512550686095565   , -0.0009689018458337942
-5.0         , 0.018354043264681524  , 0.018350505499250925  , 0.0008371888832724365
-5.0         , 0.16448794757477683   , 0.1642233948997366    , 0.006990558395981615
-5.0         , 0.03758372199046174   , 0.03723799354595916   , 0.04013514611808122
-5.0         , 0.09194171000549865   , 0.0903470159232393    , 0.07598764049190987
-5.0         , 0.05641936966000935   , 0.0556793181760148    , 0.05734321273637496
-5.0         , 0.102684508617313     , 0.10161784207935524   , 0.04534961043590691
-5.0         , 0.016539959781274465  , 0.015586602178151582  , 0.25782998273431335
-5.0         , 0.025902639473025426  , 0.025596832309031148  , 0.05157797557052337
-5.0         , 0.2736632071321334    , 0.27258565861409395   , 0.017134094429100206
-5.0         , 0.2013935154554877    , 0.20042936579988177   , 0.020841305872348316
-5.0         , 0.05939190390112886   , 0.05790736037642213   , 0.10993478798160625
-5.0         , 0.014694009766963277  , 0.014867308837805723  , -0.05092038917628113
-5.0         , 0.11308207304958516   , 0.11124319651936619   , 0.07120301875377187
-5.0         , 0.17317199920043677   , 0.17041588149843864   , 0.0696760538380569
-5.0         , 0.03507768849132644   , 0.03492709262654674   , 0.018685310607890644
-5.0         , 0.046793789035372624  , 0.046805563027996995  , -0.0010926101390621766
-5.0         , 0.07351883589049177   , 0.07135948033872783   , 0.12946943025149155
-5.0         , 0.02869996277562328   , 0.027421714605404452  , 0.1978672688848919
-5.0         , 0.018329929346336437  , 0.017736656599485322  , 0.1428903325170168
-5.0         , 0.05630019033598297   , 0.05613576278826532   , 0.012702347526628001
-5.0         , 0.008411315209004414  , 0.008908101318813042  , -0.2492123975503605
-5.0         , 0.02374970151034694   , 0.023314648850191775  , 0.08029276936124646
-5.0         , 0.07259800315470734   , 0.07226400323673411   , 0.020026586954247957
-5.0         , 0.04781052082834669   , 0.046906332821723434  , 0.08291993998302645
-5.0         , 0.1472755787183717    , 0.1457174654136484    , 0.046191293819319426
-5.0         , 0.030397329519297495  , 0.03006890465742992   , 0.04717823421047551
-5.0         , 0.015463874677069125  , 0.01519295896162623   , 0.07675956659742343
-5.0         , 0.1556620819170775    , 0.15337798768044755   , 0.06419799137388296
-5.0         , 0.06479714710642244   , 0.06394858954353631   , 0.05724915064061037
-5.0         , 0.01613142088432667   , 0.015624302051097322  , 0.13871996306461307
-5.0         , 0.029648605272013833  , 0.02980158347672701   , -0.022350723587218777
-5.0         , 0.1074099238378331    , 0.10387932127411931   , 0.1451530525781956
-5.0         , 0.029495679867350216  , 0.029436568945599952  , 0.008712226756182278
-5.0         , 0.2308613412475958    , 0.2302442522725666    , 0.011624170275075191
-5.0         , 0.06541707036451849   , 0.06569555652332547   , -0.018449052056628813
-5.0         , 0.042700880960420545  , 0.0417959430059971    , 0.09302706740766628
-5.0         , 0.09157008414231949   , 0.0909844615581048    , 0.02786383962811271
-5.0         , 0.3455865703795639    , 0.34166340221138464   , 0.04958396108224488
-5.0         , 0.053839407306123764  , 0.053164000874139715  , 0.054826138164388624
-5.0         , 0.045070293834522525  , 0.043910466619341094  , 0.11322337244583952
-5.0         , 0.03819074018403276   , 0.03809013000479957   , 0.01145620675099037
-5.0         , 0.03235227327338533   , 0.032267121973533215  , 0.011445715614073568
-5.0         , 0.013265383908841294  , 0.013571519211893418  , -0.09908642553236256
-5.0         , 0.013146558652362922  , 0.0135899493209298    , -0.14405753853948403
-5.0         , 0.09870346280164834   , 0.09795713714336196   , 0.03296305118712116
-5.0         , 0.04282396141275343   , 0.04133643806420081   , 0.15353788035839552
-5.0         , 0.014944149523436576  , 0.01464069192744658   , 0.08909602021697959
-5.0         , 0.028823547689584367  , 0.028671383020560742  , 0.022987915482189543
-5.0         , 0.1153468493326237    , 0.11339001845253778   , 0.07430910415337498
37
-5.0         , 0.13355996735535045   , 0.13249628309604375   , 0.034726090049462366
-5.0         , 0.03380014513121855   , 0.03360144500020524   , 0.025606108186012642
-5.0         , 0.01845878195016827   , 0.018321371733777986  , 0.03245053128249725
-5.0         , 0.2834154148276898    , 0.2812518370828704    , 0.0332809976454113
91
-5.0         , 0.06124952890688786   , 0.061122367117025955  , 0.009025876907725106
-5.0         , 0.07394048010697322   , 0.07357105427428219   , 0.02175286654124957
-5.0         , 0.04842262510457599   , 0.04793574389963374   , 0.04388858432686116
-5.0         , 0.09337141189519065   , 0.09341397960935253   , -0.0019794828213149703
-5.0         , 0.1988085989787355    , 0.19629981639388253   , 0.055152714217425014
-5.0         , 0.033435916119432196  , 0.03325416261974123   , 0.02367210802702724
-5.0         , 0.13144468312320068   , 0.1294681277969242    , 0.06580155952484025
-5.0         , 0.01602148335507593   , 0.016012485720778315  , 0.0024396745961416293
-5.0         , 0.2038632582588643    , 0.20084866968833817   , 0.0647000152529454
-5.0         , 0.024500929302225333  , 0.024930810671694     , -0.07553843479321332

-5.0         , 0.267033263829358     , 0.2663992215899532    , 0.010324124723167709
-5.0         , 0.061521755494052206  , 0.0607095934649598    , 0.057713946788151754
-5.0         , 0.003813909667617733  , 0.0037397964367402448 , 0.08522439092582226
-5.0         , 0.008526389801702308  , 0.008044397646953154  , 0.2527165314370319
-5.0         , 0.05465938538520681   , 0.05419139389632377   , 0.037344220201407236
-5.0         , 0.035994536932113214  , 0.034673310373862815  , 0.16241283615164187
-5.0         , 0.008826291131061904  , 0.008832219037822457  , -0.002915826156828282
-5.0         , 0.012576325340935737  , 0.012774502711840467  , -0.06790239099520426
-5.0         , 0.03985466865852675   , 0.03889885062690571   , 0.1054243377305889
-5.0         , 0.15018839204462395   , 0.1493706922849568    , 0.02370973835083684
-5.0         , 0.7463030251237179    , 0.738599727839245     , 0.04506058742310104
-5.0         , 0.06406854489962348   , 0.06351137272860681   , 0.03793360934063619
-5.0         , 0.005562878113241507  , 0.005167925976610047  , 0.3198325996900639
-5.0         , 0.1283104519397704    , 0.1276576310159745    , 0.02215253841954134
-5.0         , 0.039875802331044784  , 0.0393838286538196    , 0.053915011884846716
-5.0         , 0.02763328271128535   , 0.027866646915145492  , -0.03652234659855021
-5.0         , 0.20452974828742498   , 0.20207822236798403   , 0.05236971024169525
-5.0         , 0.08550074982708476   , 0.08234369753513537   , 0.1633955891362724
-5.0         , 0.09773774435764367   , 0.0960221035792263    , 0.07691096003887361
-5.0         , 0.04546607650989648   , 0.04506178743275671   , 0.03879063858159346
-5.0         , 0.06899218733374013   , 0.06881677878972109   , 0.01105573984461531
-5.0         , 0.061144021744190126  , 0.060702728393806665  , 0.0314578935769948
-5.0         , 0.05766905493343472   , 0.057001657326909504  , 0.050553513594875886
-5.0         , 0.11939292482187924   , 0.11852082707338636   , 0.031839179804682
-5.0         , 0.2602859091948326    , 0.25654438308780786   , 0.06288147401345333
-5.0         , 0.1204560695016144    , 0.1184553459801625    , 0.0727402243363037
-5.0         , 0.040840325541589326  , 0.040038699187495926  , 0.08609235930599674
-5.0         , 0.046793148737051     , 0.04640286760144131   , 0.03637450206355268
-5.0         , 0.10542907487684118   , 0.10447371793953754   , 0.039533453136167934
-5.0         , 0.060670927861816264  , 0.05974800645075453   , 0.06657217600801806
-5.0         , 0.48395161060667274   , 0.482860492873565     , 0.00980266196655976
-5.0         , 0.052339238547680154  , 0.05237202566685319   , -0.0027197198900279183
-5.0         , 0.31653658464332945   , 0.3129532063140124    , 0.04944506702157528
-5.0         , 0.5054538056387569    , 0.49820098850846123   , 0.06276885852697638
-5.0         , 0.06245040614316835   , 0.06261529504657647   , -0.011451642086952268
-5.0         , 0.02774314776557114   , 0.02751530741588482   , 0.0358136567659178
-5.0         , 0.09416904023151156   , 0.09250550499039105   , 0.0774056580846593
-5.0         , 0.04572964007405123   , 0.045741135884482385  , -0.0010916201397053612
-5.0         , 0.028817605904934807  , 0.028079480962810016  , 0.1126882208629722
-5.0         , 0.02430059811776175   , 0.024117937976799553  , 0.03276789181061042
-5.0         , 0.14550426939090585   , 0.14441830546844897   , 0.032534916952223714
-5.0         , 0.07597524138531553   , 0.0750252916033503    , 0.05464396488894825
-5.0         , 0.050576107591315624  , 0.050995038516331435  , -0.035825217634470316
-5.0         , 0.018107456165101312  , 0.01823039889240724   , -0.029387288658107306
-5.0         , 0.047390301501729064  , 0.04739764914562695   , -0.0006733010228491113
-5.0         , 0.25642595399497475   , 0.25372663502921267   , 0.04595920112290473
-5.0         , 0.04533877381217392   , 0.043944486964176695  , 0.1356537183997496
-5.0         , 0.023552913212257272  , 0.023444756200656353  , 0.019989108748305992
-5.0         , 0.00776193231535567   , 0.00784007980674394   , -0.04350632193561268
-5.0         , 0.08368864599384034   , 0.0829034219718675    , 0.04094084303383154
-5.0         , 0.027921145404813733  , 0.027801804657738908  , 0.018602427583565385
-5.0         , 0.0029516823799905123 , 0.0029741084278066625 , -0.03287174870376893
-5.0         , 0.2275836261794558    , 0.2269736828479294    , 0.011655084051199572
-5.0         , 0.2262497388827935    , 0.22591444619070009   , 0.006440837089503412
-5.0         , 0.01690626086829022   , 0.016688796509643465  , 0.0562254673585116
-5.0         , 0.06657191103997333   , 0.06630401013135141   , 0.0175122840821396
-5.0         , 0.251091050147819     , 0.24974160273996415   , 0.023403385450359776
-5.0         , 0.03566028088763306   , 0.03534694632423397   , 0.038328592870266666
-5.0         , 0.08420690758803866   , 0.08489807723915788   , -0.035501358798528705
-5.0         , 0.28663923050841517   , 0.2848589041629056    , 0.02705830035326561
-3.0         , 0.0407882814159952    , 0.04051409291532846   , 0.02929287250656175
-3.0         , 0.04348092901821474   , 0.042699768793347075  , 0.07873291241212452
-3.0         , 0.023994510609256392  , 0.023635771992392973  , 0.06542104700143703
-3.0         , 0.015554149362518045  , 0.015357106420714     , 0.05536871230930626
34
-3.0         , 0.041642756268104965  , 0.04147859655543183   , 0.01715413612368522
-3.0         , 0.020762598877228654  , 0.020101120391997154  , 0.14061448985504962
-3.0         , 0.030130573476469868  , 0.031201229401427315  , -0.15164308876985466
-3.0         , 0.018865733932679873  , 0.019149088537034408  , -0.06474401940772852
-3.0         , 0.05153393107381495   , 0.04991329961082744   , 0.13876991606495195
-3.0         , 0.07505797291441636   , 0.07476512354998792   , 0.016977759500805392
-3.0         , 0.029404587455252568  , 0.029792615518359378  , -0.05693541307474434
-3.0         , 0.008061060743956497  , 0.008294084094240197  , -0.1237624060713777
-3.0         , 0.005863494299873971  , 0.006503572909457513  , -0.44995506049135914
-3.0         , 0.055274172547487704  , 0.053911305806137864  , 0.10842398758545502
-3.0         , 0.025756227025313425  , 0.02525860159676364   , 0.08472941630346725
-3.0         , 0.023914526699704456  , 0.02380875430717809   , 0.01925116658391491
-3.0         , 0.014378578246214658  , 0.014018394092545518  , 0.11017680195966251
-3.0         , 0.006474396043659438  , 0.006177514497664005  , 0.20385488701348992
-3.0         , 0.02103548509778902   , 0.01956977614655363   , 0.3136667379415433
-3.0         , 0.046933681875633494  , 0.04579081869805576   , 0.10706216901304431
-3.0         , 0.06819117813406755   , 0.06672407901589693   , 0.0944560579530604
-3.0         , 0.11407633023309376   , 0.11337233629835079   , 0.02688445372441239
-3.0         , 0.008204596381545559  , 0.008231125384193516  , -0.014019961679024244
-3.0         , 0.06194176815637648   , 0.06012506866315611   , 0.1292801298541696
-3.0         , 0.04446006367922076   , 0.04309850305695923   , 0.1350789434943633
-3.0         , 0.08035104422572835   , 0.07914430313363402   , 0.06571865657746234
-3.0         , 0.3094418509621162    , 0.3052204132744581    , 0.05965474134514637

-3.0         , 0.10294236752316299   , 0.10236353412669626   , 0.02448880563894775
-3.0         , 0.04627387216243534   , 0.04561990166972927   , 0.06181497599986084
-3.0         , 0.2644904487784386    , 0.2619779318746898    , 0.04145284128358961
-3.0         , 0.01602137112545425   , 0.015998825982451562  , 0.0061156605531033055
-3.0         , 0.11400253531495091   , 0.11307253450179378   , 0.035573828507844005
-3.0         , 0.08902931646224686   , 0.08543467990992182   , 0.17898842378795626
-3.0         , 0.008909503312362075  , 0.008844136822942055  , 0.031980409335374924
-3.0         , 0.05864755915660206   , 0.05826396739337449   , 0.028498880956161904
-3.0         , 0.05871594519080451   , 0.05731886247131155   , 0.1045849344456676
-3.0         , 0.08047296665007415   , 0.07930711831711508   , 0.06337842211888009
-3.0         , 0.04141348922820284   , 0.041248573258600776  , 0.017328914485468708
-3.0         , 0.017309457049827903  , 0.01677882921892591   , 0.13521791800829502
-3.0         , 0.056509540557507926  , 0.05681344616879708   , -0.02329357003753137
-3.0         , 0.04651869449321494   , 0.045310364928881124  , 0.11429958136363154
-3.0         , 0.01536314235290647   , 0.015100602759269286  , 0.07485771648154874
-3.0         , 0.016516023839780434  , 0.016403420097055917  , 0.02971093614521772
-3.0         , 0.023276803632515747  , 0.02311973158269455   , 0.02940555142426955
-3.0         , 0.004545188249172709  , 0.004463398865741428  , 0.07886176483987478
-3.0         , 0.016926790858642092  , 0.016515532541246533  , 0.10682046227636402
-3.0         , 0.04920485179808847   , 0.04838312413382532   , 0.07314020432679381
-3.0         , 0.08239656411982643   , 0.08186169809025744   , 0.028283531443719315
-3.0         , 0.0762212824094911    , 0.07618533098719682   , 0.002048927439643732
-3.0         , 0.09757927874869232   , 0.09598997748380332   , 0.07131713923835901
-3.0         , 0.062281407205656746  , 0.06099454886253256   , 0.09067393134545718
-3.0         , 0.08144040648236786   , 0.08229297642320323   , -0.045228378065750224
-3.0         , 0.014086022095189414  , 0.01355941959244378   , 0.16547265224222255
-3.0         , 0.0045531652690920564 , 0.004509970552768534  , 0.04139708231937576
-3.0         , 0.03906927809229291   , 0.039368073519501175  , -0.033087765018708165
-3.0         , 0.013784561326052222  , 0.013979032344565679  , -0.060841598919881314
-3.0         , 0.036272077198206416  , 0.03539405566224292   , 0.10642097552635023
-3.0         , 0.013177910409281485  , 0.013122672584571173  , 0.018242574883375554
-3.0         , 0.14325629673328724   , 0.14314356167451325   , 0.003419011220428553
-3.0         , 0.0754351156203501    , 0.07438632162585967   , 0.060804767764924585

-3.0         , 0.035676060567808844  , 0.035210410593952045  , 0.05705803088052237
-3.0         , 0.04456677159295116   , 0.044416265645508636  , 0.014691331478075232
-3.0         , 0.018926132567509826  , 0.018597337725219078  , 0.0761109989421954
-3.0         , 0.02310598208912601   , 0.023354024969113017  , -0.04637307843240611
-3.0         , 0.011930093486880245  , 0.011926532921973558  , 0.0012963557180413004
-3.0         , 0.06799177825381418   , 0.06598654729254434   , 0.13000995088273876
-3.0         , 0.09282327637885664   , 0.09124132115900634   , 0.07465328464328497
-3.0         , 0.012980081686922324  , 0.012924529093605834  , 0.01862697102223168
-3.0         , 0.14827548736285132   , 0.14604203977737518   , 0.06591470043498629

-3.0         , 0.02428733786367779   , 0.02425679808089998   , 0.005464413211048419
-3.0         , 0.019408211365932133  , 0.018969746528191275  , 0.09923985321269599
-3.0         , 0.11510217416503082   , 0.1146087198098763    , 0.01865865649190827
-3.0         , 0.007931081116293122  , 0.007832480183688139  , 0.05433086928260173
-3.0         , 0.11917657386550932   , 0.11936212458868711   , -0.0067564442972543924
-3.0         , 0.04967291233117466   , 0.04797938364150187   , 0.15064958918036
-3.0         , 0.19143960347416264   , 0.18956070884261852   , 0.04283462029397428
-3.0         , 0.060214192150556574  , 0.059660888424013854  , 0.040091478659898115
-3.0         , 0.0349823766305501    , 0.03469837578053709   , 0.035401651307458926
-3.0         , 0.0249294396196674    , 0.02402420790575961   , 0.16063438660207724
-3.0         , 0.03561611233556581   , 0.03481082549870969   , 0.09932190249400699
-3.0         , 0.07652045956707125   , 0.07706002602447022   , -0.030515816938762007
-3.0         , 0.04653251534838281   , 0.04739220450312883   , -0.0795038161219838
-3.0         , 0.4782453637421972    , 0.47282880441794956   , 0.04946842923701858
-3.0         , 0.11270513154817328   , 0.1096217491492306    , 0.12046962754239934
-3.0         , 0.06043617384648183   , 0.06056772907362093   , -0.009443287421970124
-3.0         , 0.1288803639155571    , 0.12600286739805436   , 0.09806325417022803
-3.0         , 0.1480843512494948    , 0.1466744793567985    , 0.0415461176495684
-3.0         , 0.08370990916773274   , 0.08293908359825376   , 0.040176381892675236
-3.0         , 0.012999510315975156  , 0.0130713171165859    , -0.02392357987731662
-3.0         , 0.022403300679381857  , 0.022235106418746695  , 0.03272795322106768
-3.0         , 0.17313465040401874   , 0.17038386363055547   , 0.06955532256019006
-3.0         , 0.19762481065470464   , 0.19608143475827425   , 0.034049907850630265
-3.0         , 0.5189934352841338    , 0.5107874659380562    , 0.06921632820350614
-3.0         , 0.044508200271308966  , 0.04369791079804731   , 0.07979359754150972
-3.0         , 0.01801121716174131   , 0.017380767627870154  , 0.15474109248066759
-3.0         , 0.12362603901029927   , 0.12358308645779986   , 0.0015091721785391089
-3.0         , 0.0888114477840658    , 0.08817496960690618   , 0.03123631246795304
-3.0         , 0.045125831192978506  , 0.044264794844816796  , 0.08366758728259661
-3.0         , 0.0043883982061793435 , 0.004538699610290458  , -0.14625411446716596
-3.0         , 0.018442646596864846  , 0.018576793492899982  , -0.03147509069625397
-3.0         , 0.22588875384822646   , 0.22458768397209958   , 0.02508673002635284
-3.0         , 0.028504910509903253  , 0.028177914097448895  , 0.050108410771624666
-3.0         , 0.06492962863484662   , 0.06448202618572689   , 0.030042433068063187
-3.0         , 0.015622934627800426  , 0.015366950890575735  , 0.07174912153542329
-3.0         , 0.05339875030313226   , 0.0526027918077718    , 0.06522299065680795
-3.0         , 0.01841962815380493   , 0.01818724716679908   , 0.055138896794432346
-3.0         , 0.014621888492088059  , 0.014079632474846273  , 0.16412149183821484
-3.0         , 0.1172454927613361    , 0.11385617390173507   , 0.12739570834315228
-3.0         , 0.2170008552116133    , 0.21366225179915896   , 0.0673364429160688
-3.0         , 0.06252331224773118   , 0.060826491615089746  , 0.11949209527908108
-3.0         , 0.12211387517926714   , 0.12096538935712448   , 0.041038857638163236
-3.0         , 0.01891918095830043   , 0.018580298054475513  , 0.07849654751506277
-3.0         , 0.5898984778691746    , 0.581855685729667     , 0.05961993069251437
-3.0         , 0.0211448869305005    , 0.020862362938639283  , 0.05841870683782667
-3.0         , 0.027820098934724608  , 0.027479886961871824  , 0.05343728183735464
-3.0         , 0.011802198739015472  , 0.011737242554111385  , 0.023968439965541755
-3.0         , 0.01791658065007138   , 0.017929846349443095  , -0.0032143902647843287
-3.0         , 0.04613991716245861   , 0.045255370574482784  , 0.08406684998859143
-3.0         , 0.10463465169363058   , 0.10331297234761856   , 0.055206764571866684
-3.0         , 0.13375892667016706   , 0.13283693211138      , 0.030039382266937798
969
-3.0         , 0.05534488802834753   , 0.05454156726624554   , 0.06349899784306354
-3.0         , 0.1367804393695029    , 0.13636167977121647   , 0.013316520047564964
-3.0         , 0.021944995135663132  , 0.022071390498858413  , -0.02494205685538651
-3.0         , 0.009593576930339175  , 0.0095026326214697    , 0.04136623030156743
-3.0         , 0.033602718991764896  , 0.03339844992276262   , 0.026481091535127448
-3.0         , 0.08492835848304775   , 0.08356425180950618   , 0.07032200924020694
-3.0         , 0.08537754815360848   , 0.08402551687934164   , 0.06932486017017474
-3.0         , 0.059514997283147526  , 0.05874482722887223   , 0.05656787247445848
-3.0         , 0.07527927435346206   , 0.07486037080830628   , 0.024234501153341637

-3.0         , 0.07111821009828741   , 0.07054648379042043   , 0.03505445455853713
-3.0         , 0.106457537872461     , 0.10613482657753535   , 0.013185030670866956
